sample_idx,target_class,formula,n_picks,depth,precision_train,n_tp,n_fp
19,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
20,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
21,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
22,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
23,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
24,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
25,epilepsy,"( ( G[146,inf]( (x_0 <= 1.277) ∧ (x_0 => -1.053) ) ) ∧ ( F[114,154]( (x_1 <= -1.5942) ∨ (x_1 => 1.5358) ) ) )",2,3,0.9375,15,1
26,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
27,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
28,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
29,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
30,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
31,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
32,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
33,epilepsy,"( ( G[146,inf]( (x_0 <= 1.277) ∧ (x_0 => -1.053) ) ) ∧ ( F[114,154]( (x_1 <= -1.5942) ∨ (x_1 => 1.5358) ) ) )",2,3,0.9375,15,1
34,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
35,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
36,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
37,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
38,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
39,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
40,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
41,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
42,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
43,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
44,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
45,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
46,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
47,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
48,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
49,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
50,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
51,epilepsy,"( ( G[146,inf]( (x_0 <= 1.277) ∧ (x_0 => -1.053) ) ) ∧ ( G[76,inf]( (x_0 => -1.7282) ∧ (x_0 <= 1.0675) ) ) )",2,3,1.0,26,0
52,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
53,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
54,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[71,inf]( (x_2 <= 0.6818) ∧ (x_2 => -0.8532) ) ) )",2,3,1.0,21,0
55,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
56,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
57,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
58,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
59,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
60,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
61,walking,"( ( G( (x_1 => -1.4784) ∧ (x_1 <= 0.7505) ) ) ∧ ( F[59,131]( G[27,33](x_2 => -0.0125) ) ) )",2,3,0.95,19,1
62,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( F[59,131]( G[27,33](x_2 => -0.0125) ) ) )",2,3,0.956522,22,1
63,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
64,epilepsy,( G( (x_0 <= 1.3272) ∧ (x_0 => -1.2484) ) ),1,2,0.833333,25,5
65,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
66,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
67,walking,"( ( G[114,154]( (x_1 => -0.9421) ∧ (x_1 <= 0.8837) ) ) ∧ ( G[97,inf]( (x_2 => -0.48) ∨ (x_0 => 0.8184) ) ) )",2,3,1.0,19,0
68,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
69,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
70,walking,"( G[43,152]( (x_0 => 0.295) ∨ (x_0 <= -0.3263) ) )",1,2,1.0,28,0
71,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
72,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
73,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
74,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
75,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
76,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
77,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
78,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
79,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
80,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
81,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
82,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
83,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
84,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
85,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
86,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
87,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
88,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
89,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
90,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
91,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
92,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
93,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
94,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
95,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
96,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
97,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
98,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
99,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
100,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
101,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
102,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
103,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
104,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
105,running,( F( (x_0 => 2.3819) ∨ (x_0 <= -2.3031) ) ),1,2,0.941176,32,2
106,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
107,running,"( F[82,inf]( (x_1 <= -2.9412) ∨ (x_1 => 1.8538) ) )",1,2,0.825,33,7
108,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
109,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
110,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
111,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
112,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
113,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
114,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
115,sawing,"( ( G[35,73]( (x_2 => 1.2748) ∨ (x_2 <= 0.1075) ) ) ∧ ( G( F[45,53](x_0 => 0.645) ) ) )",2,3,1.0,22,0
116,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
117,sawing,"( ( G[35,73]( (x_2 => 1.2748) ∨ (x_2 <= 0.1075) ) ) ∧ ( G( F[45,53](x_0 => 0.645) ) ) )",2,3,1.0,22,0
118,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
119,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
120,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
121,sawing,"( ( G[59,131]( F[27,33](x_2 <= -0.4825) ) ) ∧ ( G( F[45,53](x_0 => 0.645) ) ) )",2,3,1.0,13,0
122,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
123,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
124,sawing,"( ( G[35,73]( (x_2 => 1.2748) ∨ (x_2 <= 0.1075) ) ) ∧ ( G( F[45,53](x_0 => 0.645) ) ) )",2,3,1.0,22,0
125,sawing,"( ( G[35,73]( (x_2 => 1.2748) ∨ (x_2 <= 0.1075) ) ) ∧ ( G( F[45,53](x_0 => 0.645) ) ) )",2,3,1.0,22,0
126,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
127,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
128,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
129,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
130,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
131,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
132,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
133,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
134,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
135,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
136,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
137,sawing,"( G[7,199]( F[1,6](x_2 <= -0.325) ) )",1,2,0.833333,25,5
